2024-04-01 17:40:55,287 - Episode: 48, Total Reward: 0.0, Epsilon: 0.7862, Average Loss: 3756.6184
2024-04-01 17:41:20,118 - Episode: 49, Total Reward: 1.0, Epsilon: 0.7822, Average Loss: 4389.8066
2024-04-01 17:41:44,479 - Episode: 50, Total Reward: 0.0, Epsilon: 0.7783, Average Loss: 1367.3158
2024-04-01 17:41:57,048 - Episode: 51, Total Reward: 0.0, Epsilon: 0.7744, Average Loss: 1685.0114
2024-04-01 17:42:09,945 - Episode: 52, Total Reward: 0.0, Epsilon: 0.7705, Average Loss: 1582.1400
2024-04-01 17:42:33,227 - Episode: 53, Total Reward: 0.0, Epsilon: 0.7667, Average Loss: 334.4139
2024-04-01 17:42:55,100 - Episode: 54, Total Reward: 0.0, Epsilon: 0.7629, Average Loss: 24495.0781
2024-04-01 17:43:17,582 - Episode: 55, Total Reward: 0.0, Epsilon: 0.7590, Average Loss: 248.1971
2024-04-01 17:43:29,265 - Episode: 56, Total Reward: 2.0, Epsilon: 0.7553, Average Loss: 11680.6699
2024-04-01 17:43:39,374 - Episode: 57, Total Reward: 2.0, Epsilon: 0.7515, Average Loss: 34601.2695
2024-04-01 17:43:51,145 - Episode: 58, Total Reward: 0.0, Epsilon: 0.7477, Average Loss: 85.7794
2024-04-01 17:43:59,321 - Episode: 59, Total Reward: 4.0, Epsilon: 0.7440, Average Loss: 35.8478
2024-04-01 17:44:19,383 - Episode: 60, Total Reward: 0.0, Epsilon: 0.7403, Average Loss: 2097.0071
2024-04-01 17:44:26,624 - Episode: 61, Total Reward: 1.0, Epsilon: 0.7366, Average Loss: 4607.6787
2024-04-01 17:44:46,804 - Episode: 62, Total Reward: 0.0, Epsilon: 0.7329, Average Loss: 3547.8223
2024-04-01 17:45:02,093 - Episode: 63, Total Reward: 0.0, Epsilon: 0.7292, Average Loss: 83.6024
2024-04-01 17:45:22,454 - Episode: 64, Total Reward: 0.0, Epsilon: 0.7256, Average Loss: 222.7953
2024-04-01 17:45:30,760 - Episode: 65, Total Reward: 2.0, Epsilon: 0.7219, Average Loss: 1851.0267
2024-04-01 17:45:50,380 - Episode: 66, Total Reward: 0.0, Epsilon: 0.7183, Average Loss: 3115.1714
2024-04-01 17:45:59,699 - Episode: 67, Total Reward: 0.0, Epsilon: 0.7147, Average Loss: 7.4518
2024-04-01 17:46:10,494 - Episode: 68, Total Reward: 3.0, Epsilon: 0.7112, Average Loss: 8.8291
2024-04-01 17:46:37,707 - Episode: 69, Total Reward: 0.0, Epsilon: 0.7076, Average Loss: 23639.4004
2024-04-01 17:46:57,929 - Episode: 70, Total Reward: 0.0, Epsilon: 0.7041, Average Loss: 242.3966
2024-04-01 17:47:08,561 - Episode: 71, Total Reward: 6.0, Epsilon: 0.7005, Average Loss: 901.6854
2024-04-01 17:47:20,679 - Episode: 72, Total Reward: 0.0, Epsilon: 0.6970, Average Loss: 5124.4941
2024-04-01 17:47:44,307 - Episode: 73, Total Reward: 0.0, Epsilon: 0.6936, Average Loss: 173.1479
2024-04-01 17:47:55,383 - Episode: 74, Total Reward: 0.0, Epsilon: 0.6901, Average Loss: 284.4958
2024-04-01 17:48:10,049 - Episode: 75, Total Reward: 0.0, Epsilon: 0.6866, Average Loss: 254.0876
2024-04-01 17:48:36,533 - Episode: 76, Total Reward: 0.0, Epsilon: 0.6832, Average Loss: 849.1369
2024-04-01 17:48:54,573 - Episode: 77, Total Reward: 0.0, Epsilon: 0.6798, Average Loss: 90.3840
2024-04-01 17:49:01,774 - Episode: 78, Total Reward: 2.0, Epsilon: 0.6764, Average Loss: 90.5471
2024-04-01 17:49:27,739 - Episode: 79, Total Reward: 0.0, Epsilon: 0.6730, Average Loss: 2.9565
2024-04-01 17:49:35,801 - Episode: 80, Total Reward: 7.0, Epsilon: 0.6696, Average Loss: 4.6588
2024-04-01 17:49:55,254 - Episode: 81, Total Reward: 0.0, Epsilon: 0.6663, Average Loss: 47.7486
2024-04-01 17:50:12,327 - Episode: 82, Total Reward: 3.0, Epsilon: 0.6630, Average Loss: 0.3996
2024-04-01 17:51:10,776 - Episode: 83, Total Reward: 0.0, Epsilon: 0.6597, Average Loss: 2.3582
2024-04-01 17:51:50,543 - Episode: 84, Total Reward: 0.0, Epsilon: 0.6564, Average Loss: 3.1934
2024-04-01 17:52:16,359 - Episode: 85, Total Reward: 0.0, Epsilon: 0.6531, Average Loss: 1.6740
2024-04-01 17:53:04,860 - Episode: 86, Total Reward: 0.0, Epsilon: 0.6498, Average Loss: 0.4342
2024-04-01 17:54:09,479 - Episode: 87, Total Reward: 40.0, Epsilon: 0.6466, Average Loss: 0.0425
2024-04-01 17:55:18,623 - Episode: 88, Total Reward: 0.0, Epsilon: 0.6433, Average Loss: 14.5087
2024-04-01 17:55:50,426 - Episode: 89, Total Reward: 0.0, Epsilon: 0.6401, Average Loss: 8.7277
2024-04-01 17:56:47,750 - Episode: 90, Total Reward: 0.0, Epsilon: 0.6369, Average Loss: 2.6963
2024-04-01 17:57:35,171 - Episode: 91, Total Reward: 0.0, Epsilon: 0.6337, Average Loss: 18.0607
2024-04-01 17:58:30,556 - Episode: 92, Total Reward: 1.0, Epsilon: 0.6306, Average Loss: 14.1118
2024-04-01 17:59:18,998 - Episode: 93, Total Reward: 0.0, Epsilon: 0.6274, Average Loss: 7.2757
2024-04-01 17:59:33,150 - Episode: 94, Total Reward: 4.0, Epsilon: 0.6243, Average Loss: 8.2372
2024-04-01 18:00:13,191 - Episode: 95, Total Reward: 0.0, Epsilon: 0.6211, Average Loss: 2.0429
2024-04-01 18:00:23,138 - Episode: 96, Total Reward: 4.0, Epsilon: 0.6180, Average Loss: 11.0481
2024-04-01 18:00:44,984 - Episode: 97, Total Reward: 0.0, Epsilon: 0.6149, Average Loss: 0.0013
2024-04-01 18:01:42,190 - Episode: 98, Total Reward: 0.0, Epsilon: 0.6119, Average Loss: 2.9079
2024-04-01 18:02:14,199 - Episode: 99, Total Reward: 0.0, Epsilon: 0.6088, Average Loss: 11.0548
2024-04-01 18:03:09,579 - Episode: 100, Total Reward: 0.0, Epsilon: 0.6058, Average Loss: 0.8833
2024-04-01 18:04:07,278 - Episode: 101, Total Reward: 0.0, Epsilon: 0.6027, Average Loss: 8.1211
2024-04-01 18:04:32,153 - Episode: 102, Total Reward: 0.0, Epsilon: 0.5997, Average Loss: 2.6995
2024-04-01 18:05:41,106 - Episode: 103, Total Reward: 0.0, Epsilon: 0.5967, Average Loss: 170.9775
2024-04-01 18:05:55,268 - Episode: 104, Total Reward: 8.0, Epsilon: 0.5937, Average Loss: 26.5130
2024-04-01 18:06:25,284 - Episode: 105, Total Reward: 0.0, Epsilon: 0.5908, Average Loss: 55.0743
2024-04-01 18:07:23,300 - Episode: 106, Total Reward: 0.0, Epsilon: 0.5878, Average Loss: 1096.4611
2024-04-01 18:08:03,244 - Episode: 107, Total Reward: 0.0, Epsilon: 0.5849, Average Loss: 101.8370
2024-04-01 18:09:03,723 - Episode: 108, Total Reward: 0.0, Epsilon: 0.5820, Average Loss: 42602.7344
2024-04-01 18:09:35,368 - Episode: 109, Total Reward: 0.0, Epsilon: 0.5790, Average Loss: 828.4306
2024-04-01 18:09:57,964 - Episode: 110, Total Reward: 0.0, Epsilon: 0.5762, Average Loss: 5415.8066
2024-04-01 18:10:22,053 - Episode: 111, Total Reward: 0.0, Epsilon: 0.5733, Average Loss: 420.3226
2024-04-01 18:10:37,252 - Episode: 112, Total Reward: 0.0, Epsilon: 0.5704, Average Loss: 1842.2874
2024-04-01 18:10:44,353 - Episode: 113, Total Reward: 7.0, Epsilon: 0.5676, Average Loss: 38.3290
2024-04-01 18:11:05,270 - Episode: 114, Total Reward: 0.0, Epsilon: 0.5647, Average Loss: 6.4420
2024-04-01 18:11:10,537 - Episode: 115, Total Reward: 5.0, Epsilon: 0.5619, Average Loss: 14.9756
2024-04-01 18:11:30,226 - Episode: 116, Total Reward: 0.0, Epsilon: 0.5591, Average Loss: 36.0236
2024-04-01 18:11:38,769 - Episode: 117, Total Reward: 0.0, Epsilon: 0.5563, Average Loss: 18.7325
2024-04-01 18:11:54,479 - Episode: 118, Total Reward: 0.0, Epsilon: 0.5535, Average Loss: 2.0729
2024-04-01 18:12:13,846 - Episode: 119, Total Reward: 0.0, Epsilon: 0.5507, Average Loss: 28.3801
2024-04-01 18:12:40,253 - Episode: 120, Total Reward: 0.0, Epsilon: 0.5480, Average Loss: 0.1674
2024-04-01 18:13:02,467 - Episode: 121, Total Reward: 0.0, Epsilon: 0.5452, Average Loss: 3.6066
2024-04-01 18:13:09,352 - Episode: 122, Total Reward: 4.0, Epsilon: 0.5425, Average Loss: 5.2733
2024-04-01 18:13:14,797 - Episode: 123, Total Reward: 7.0, Epsilon: 0.5398, Average Loss: 19.4846
2024-04-01 18:13:28,761 - Episode: 124, Total Reward: 0.0, Epsilon: 0.5371, Average Loss: 106.2058
2024-04-01 18:13:43,686 - Episode: 125, Total Reward: 0.0, Epsilon: 0.5344, Average Loss: 99.8645
2024-04-01 18:13:56,046 - Episode: 126, Total Reward: 0.0, Epsilon: 0.5318, Average Loss: 5.1320
2024-04-01 18:14:25,471 - Episode: 127, Total Reward: 0.0, Epsilon: 0.5291, Average Loss: 292.6211
2024-04-01 18:14:36,213 - Episode: 128, Total Reward: 0.0, Epsilon: 0.5264, Average Loss: 108.1999
2024-04-01 18:14:52,425 - Episode: 129, Total Reward: 0.0, Epsilon: 0.5238, Average Loss: 65.4624
2024-04-01 18:15:15,121 - Episode: 130, Total Reward: 0.0, Epsilon: 0.5212, Average Loss: 239.9256
2024-04-01 18:15:27,166 - Episode: 131, Total Reward: 0.0, Epsilon: 0.5186, Average Loss: 1708.9751
2024-04-01 18:15:42,672 - Episode: 132, Total Reward: 0.0, Epsilon: 0.5160, Average Loss: 672.5275
2024-04-01 18:15:45,186 - Episode: 133, Total Reward: 2.0, Epsilon: 0.5134, Average Loss: 0.0015
2024-04-01 18:16:07,964 - Episode: 134, Total Reward: 0.0, Epsilon: 0.5108, Average Loss: 12.1251
2024-04-01 18:16:12,516 - Episode: 135, Total Reward: 10.0, Epsilon: 0.5083, Average Loss: 40.8719
2024-04-01 18:16:26,605 - Episode: 136, Total Reward: 0.0, Epsilon: 0.5058, Average Loss: 140.6488
2024-04-01 18:16:53,461 - Episode: 137, Total Reward: 0.0, Epsilon: 0.5032, Average Loss: 49.8660
2024-04-01 18:17:04,022 - Episode: 138, Total Reward: 0.0, Epsilon: 0.5007, Average Loss: 261.9215
2024-04-01 18:17:30,595 - Episode: 139, Total Reward: 0.0, Epsilon: 0.4982, Average Loss: 833.3286
2024-04-01 18:17:43,172 - Episode: 140, Total Reward: 0.0, Epsilon: 0.4957, Average Loss: 1074.2183
2024-04-01 18:17:57,965 - Episode: 141, Total Reward: 11.0, Epsilon: 0.4932, Average Loss: 273.1127
2024-04-01 18:18:12,302 - Episode: 142, Total Reward: 0.0, Epsilon: 0.4908, Average Loss: 139.8547
2024-04-01 18:18:33,560 - Episode: 143, Total Reward: 0.0, Epsilon: 0.4883, Average Loss: 226.4084
2024-04-01 18:18:42,544 - Episode: 144, Total Reward: 0.0, Epsilon: 0.4859, Average Loss: 76.9812
2024-04-01 18:18:56,163 - Episode: 145, Total Reward: 1.0, Epsilon: 0.4834, Average Loss: 79.4132
2024-04-01 18:19:20,725 - Episode: 146, Total Reward: 1.0, Epsilon: 0.4810, Average Loss: 32.6863
2024-04-01 18:19:51,117 - Episode: 147, Total Reward: 0.0, Epsilon: 0.4786, Average Loss: 121.0013
2024-04-01 18:20:12,418 - Episode: 148, Total Reward: 0.0, Epsilon: 0.4762, Average Loss: 250.2939
2024-04-01 18:20:21,727 - Episode: 149, Total Reward: 0.0, Epsilon: 0.4738, Average Loss: 45.0817
2024-04-01 18:20:25,142 - Episode: 150, Total Reward: 5.0, Epsilon: 0.4715, Average Loss: 1584.9574
2024-04-01 18:20:47,892 - Episode: 151, Total Reward: 0.0, Epsilon: 0.4691, Average Loss: 47.1859
2024-04-01 18:21:14,426 - Episode: 152, Total Reward: 0.0, Epsilon: 0.4668, Average Loss: 2497.1077
2024-04-01 18:21:35,534 - Episode: 153, Total Reward: 0.0, Epsilon: 0.4644, Average Loss: 2048.5569
2024-04-01 18:21:39,958 - Episode: 154, Total Reward: 15.0, Epsilon: 0.4621, Average Loss: 1031.5922
2024-04-01 18:21:50,571 - Episode: 155, Total Reward: 0.0, Epsilon: 0.4598, Average Loss: 279.5901
2024-04-01 18:21:52,869 - Episode: 156, Total Reward: 14.0, Epsilon: 0.4575, Average Loss: 2051.8733
2024-04-01 18:21:56,682 - Episode: 157, Total Reward: 6.0, Epsilon: 0.4552, Average Loss: 140.5724
2024-04-01 18:22:20,447 - Episode: 158, Total Reward: 0.0, Epsilon: 0.4529, Average Loss: 95.2268
2024-04-01 18:22:30,579 - Episode: 159, Total Reward: 0.0, Epsilon: 0.4507, Average Loss: 463.2163
2024-04-01 18:22:41,310 - Episode: 160, Total Reward: 0.0, Epsilon: 0.4484, Average Loss: 5.0593
2024-04-01 18:22:54,177 - Episode: 161, Total Reward: 0.0, Epsilon: 0.4462, Average Loss: 802.7732
